,address,business_id,city,latitude,longitude,name,postal_code,review_count,stars,state
118404,201 N Goodwin Ave,N5PfEojrY4rFqpqzno4aZg,Urbana,40.1138245,-88.2240759,Bevande Coffee,61801,9,2.0,IL
118636,"902 Meijer Dr, Ste 2",M2FhFQ_jqsAIaaMjfe8zFg,Champaign,40.1470254,-88.2586659,5 Star Nutrition Champaign,61822,3,3.5,IL
118811,809 E Perkins Rd,eN5gcA6Iyzji-CmySyWf2w,Urbana,40.127449,-88.196549,Mr Rooter Plumbing,61802,8,3.5,IL
118861,2402 N Prospect Ave,KGpsB2dsdkxl8SGVUlJbZw,Champaign,40.144955,-88.257228,Outback Steakhouse,61822,50,3.5,IL
118882,127 Lincoln Sq,dVBp-ayxdvwG95BYfqKwDw,Urbana,40.1112662,-88.2071884,Art Mart,61801,17,4.5,IL
119065,1309 E Washington St,2_70xR8dAmNKj9zP1cAhWQ,Urbana,40.1050015,-88.1925224,Boomerang's Bar & Grill,61802,22,4.0,IL
119112,1044 Rte 11,LbM7p-cI0dUCkaUzOyFMTw,Champlain,44.98147,-73.45985,McDonald's,12919,8,2.5,NY
119185,"112 E Green St, Ste C",4M8RT8AAv-QMEDTq0hWDJw,Champaign,40.1104646646,-88.2371576184,Cozy Hair,61820,8,3.0,IL
119490,500 W Bridge St,ryDr7meoi876lc0PDeYq9w,Monticello,40.0287218,-88.5763857,Bill Abbott - Auto Repair,61856,3,3.5,IL
119748,1708 Philo Rd,VHskIuH12SlaguUA83XmYA,Urbana,40.0974649,-88.190285,Burger King,61802,7,2.0,IL
119770,40 E Springfield Ave,gaR5jDvZsOC0RQeY-W1eqQ,Champaign,40.1127011,-88.2407279,Mas Amigos,61801,61,4.0,IL
119900,502 E John St,-XH3-e3jDVdjHJq7GfNY7w,Champaign,40.1092811348,-88.2313949615,Asian Taste Restaurant,61820,31,3.5,IL
119989,810 E Perkins Rd,1QG4JRQhm1pZQSPu7Axcog,Urbana,40.127897,-88.1973767,Tatman's Towing,61802,19,4.5,IL
120073,,7nZ88t3E3hSgYoAvD1Hakw,Mahomet,40.1953106,-88.4042234,Cakes By Lori,61853,5,5.0,IL
120243,108 W Main St,_RfD4fF8eSikcwMhPE2hFg,Urbana,40.1127674,-88.2078354,Priceless Books,61801,7,3.5,IL
120388,1601 E Florida Ave,EOHjpO4XFAhhSgJUECEJ5Q,Urbana,40.097854,-88.1891526,The Pointe at U of I,61802,6,1.5,IL
120470,"300 S Broadway, Ste 160",pooZTAru3lMkCGQLBzNu3w,Urbana,40.1105839,-88.2070866,Charter Fitness,61801,17,1.5,IL
120530,300 S Broadway Ave,-yZ78Hd2DKDqvxJKbCyELg,Urbana,40.1106537,-88.2074643,Stango Cuisine,61801,12,5.0,IL
120632,"Pine Tree Plz, 2113 N Prospect Ave",KDhBBJdfDVh0X4TuzNymmw,Champaign,40.1416711663,-88.2604357966,Dick's Sporting Goods,61822,3,2.5,IL
120685,511 N Neil St,DGMhBEn1AirY_OhR_jVjMg,Champaign,40.120613,-88.243807,Freedom Roofing and Construction,61820,3,5.0,IL
120756,2101 N Prospect Ave,bkh5o6bCzDCovSkRYBsU1w,Champaign,40.1413941,-88.2584758,LongHorn Steakhouse,61822,66,3.0,IL
120769,507 E Green St,gGpKlBPKBdOyAlx6P_M7qA,Champaign,40.1099261,-88.2311039,Urban Outfitters,61820,14,3.5,IL
120866,203 W Park Ave,K0XC6XMa7wKqQ2dzwkeQZw,Champaign,40.1170182,-88.2455847,Virginia Theatre,61820,11,4.5,IL
120979,2411 Village Green Pl,exx_UjNFHW2uPI1ZT7JFNA,Champaign,40.083446,-88.297332,AnSun,61822,14,2.5,IL
121029,1106 W University Ave,RwHE2Rt-DHlwWuxFLjPbgA,Urbana,40.1166989,-88.223116,Dos Reales,61801,26,3.5,IL
121124,"907 W Marketview Dr, Ste 8",Bfh_ON-LQUcJerjcDF5KNA,Champaign,40.137698,-88.260784,Best Wok,61822,23,3.5,IL
121193,302 Devonshire Dr,7xK-wOYRQM6Y2RSGNGrb2g,Champaign,40.0898969942,-88.2482064553,Rainstorm Car Wash,61820,12,3.0,IL
121364,,_CLmqo22yhK1GUfXCGUcvQ,Champaign,40.1164204,-88.2433829,Berries and Flour,61822,3,5.0,IL
121416,1202 E Washington St,zro2Q5sOky54C_cJ176k3Q,Urbana,40.105982,-88.194203,Hanson's Auto Repair,61802,3,4.5,IL
121461,2020 Lon Dr,fwJyji2z5FNCCC7CaOzVJw,Rantoul,40.3124795,-88.1287523,Pizza Hut,61866,3,2.5,IL
121481,3000 W Springfield Ave,CDy4liw0dEXxknf3EXSh-Q,Champaign,40.1137996,-88.2967639,Prairie Gardens,61822,18,4.0,IL
121566,61 E University St,Gzs4Gjd2MI72mmmWKwfXlw,Champaign,40.1161286033,-88.239983373,Brainstorm Escapes,61820,18,5.0,IL
121606,711 S Elm Blvd,5SgsdScsBV46bPebHQmZ3w,Champaign,40.107981,-88.2504914,Finest Home Inspection,61820,6,5.0,IL
121812,700 S Gregory St,D1vTUM0rBlcU39A9emQW8Q,Urbana,40.1065086,-88.2212475,Bab Plus Korean Restaurant,61801,27,3.0,IL
121837,45 E Green St,HbWnJNtr8DITc4DkpvZKqg,Champaign,40.110208,-88.2408694,Dazzling Nails,61820,32,2.5,IL
121914,1801 Windsor Rd,y3YzOSj9NLhTc0Md0nZ1jg,Champaign,40.0828226,-88.277522,Ho Dang D MD,61822,3,2.5,IL
122027,302 S Neil St,KWZqC7vfWpqlxnf0nD7QHQ,Champaign,40.113786,-88.243041,Tumble Inn Tavern,61820,19,4.0,IL
122036,2702 N Mattis Ave,ZWzCPXj-xi7Z4Lnq2s7Pow,Champaign,40.1463648,-88.2760364,Fifth Dimension Collision Repair,61822,13,4.5,IL
122180,"1 E Main St, Ste 101",dn9lwYUxmhs_mLKPu7L25Q,Champaign,40.1183809,-88.2429963,Big Grove Tavern,61820,334,3.5,IL
122282,1010 Stratford Dr,ci6nHJSYgf1d7-G816UBgA,Champaign,40.1045173,-88.2914626,Happi-Time Day Care,61821,3,2.5,IL
122493,1401 W Green St,B2hnhxgCO-a919tfem6yIQ,Urbana,40.1097607448,-88.2272078138,Illini Union,61801,12,4.5,IL
122595,101 N Main,f3X4w3u5HHLdmahEC0ElrQ,Saint Joseph,40.1115531921,-88.0419235229,Roch's,61873,10,3.0,IL
122613,2021 S Neil St,PWoT5rmk06aDgbKDx5b-ew,Champaign,40.0913794168,-88.2479907775,Ace Hardware,61820,3,5.0,IL
122782,1417 W Kenyon Rd,GKQWjnloUthLFGsSsrpZUw,Urbana,40.1339532,-88.229673,Reynolds Towing Service,61801,11,3.5,IL
122978,219 N Neil St,pWxCiLYvlUHd9TVJ7n0mEQ,Champaign,40.1180359,-88.243877,The Estate Sale,61820,3,4.5,IL
123073,1006 Purnell Dr,U_Hxyrx7yGDliv_TPa6i_A,Mahomet,40.1854262,-88.3682081,McDonald's,61853,9,1.5,IL
123241,54 E Springfield Ave,WpUIXWf8QYYeTVSisApdSg,Champaign,40.1128438,-88.2395199,Rick's Automotive Service,61820,12,4.0,IL
123254,313 N Mattis Ave,xeN57OX3lJfY96nfEx63fg,Champaign,40.119587,-88.27748,Garcia's Pizza In A Pan,61821,44,3.0,IL
123359,2310 S Neil St,DDm_333l9fHzlv7yfuF5dQ,Champaign,40.0846950551,-88.2462913487,Arby's,61820,6,2.0,IL
123475,1611 W Springfield Ave,i1YpfdZTpLj8TrKm9HlCig,Champaign,40.1126019,-88.2740859,Carmella's Creme,61821,43,3.5,IL
123814,"3 Spiegel Dr, Ste 3",6029Vtm4LVYGPLm00htXrQ,Champlain,44.9803095616,-73.4547526872,Maplefields Champ Irving,12919,3,4.0,NY
123849,"114 North Vine Street, Suite C",QtRgDAK6k0JELN2_hi0ayw,Urbana,40.1134464,-88.2030631,Papa Murphy's,61802,12,3.5,IL
123873,503 E. Green Street,kLojwXxsSWHtL_AxeBie1A,Champaign,40.110149,-88.231693,Starbucks,61820,34,3.5,IL
123880,"Old Farm Shops, 1707 W Kirby Ave",u68_uFbvsqrwZVeHo-a71g,Champaign,40.0982245,-88.2738906,Bacca Cigar,61821,4,2.0,IL
123898,1406 Regency Dr W,zGQNQUpKLnjFsgXg3GSQqQ,Savoy,40.072363,-88.25474,Regent Ballroom & Banquet Center,61874,4,4.0,IL
123935,1602 N Lincoln Ave,y1ouTVkTZttdEdYcvF_koQ,Urbana,40.1276688,-88.2191804,Sportland Motor Sports,61801,3,4.5,IL
123953,203 N Lombard St,sKToYrrPP4VWzpIy94pLgg,Mahomet,40.195573,-88.3996748,Charleys Philly Steaks,61853,6,3.5,IL
124002,1401 N Prospect Ave,fzeoB94sPrXpjScO9puoiA,Champaign,40.1295481,-88.2585883,N Tailor & Alterations,61820,9,3.5,IL
124176,1333 Savoy Plaza Ln,4cCMR1kxIJqdJ8klLffmqg,Savoy,40.0708796478,-88.2515859604,Friar Tuck Beverage,61874,29,4.0,IL
124229,"701 S Gregory St, Unit H",sjpsGKPABZDnABCv3wYtUQ,Urbana,40.1067106,-88.2217516,Rosati's Pizza,61801,60,3.0,IL
124252,2535 Galen Dr,N-IwlZQimaUrxYF_jGUCOg,Champaign,40.0816961,-88.2633957,Anderson Dental,61821,10,4.5,IL
124353,1408 W Anthony Dr,x-LVdWsyVbScjRffvUKBtw,Urbana,40.136534,-88.226974,National Mini Warehouses,61802,6,3.0,IL
124450,"1807 W Kirby Ave, Robeson Plaza",WciBcCPIcpI_yph7iteysQ,Champaign,40.097343,-88.276931,Supercuts,61821,10,4.0,IL
124571,512 E Green St,76r8VHva6jgDIAn6rRMuMw,Champaign,40.1105073,-88.2314522,Orange Leaf Frozen Yogurt,61820,6,4.0,IL
124600,308 E Green St,IrW7miEN-X4Fzswh-2fYvg,Champaign,40.1105359,-88.2342809,Cafe Social,61820,6,4.5,IL
124665,1703 S Neil St,r9xW1wXycs4MPpqB-Vknzg,Champaign,40.0956999,-88.2454984,Hardee's,61820,17,2.0,IL
124700,Second & Green,PjOobIUE5onVqU_t7gskrQ,Urbana,40.110231,-88.237045,Garcia's Pizza In a Pan,61801,9,3.5,IL
124903,61 E Marketview Dr,k5ufD47Z0t3rkyIYpXoT5Q,Champaign,40.1369699839,-88.2399818303,Sprint Store,61820,5,1.0,IL
124970,1811 W Kirby Ave,doEpdTg3l55-IWemTlG3tg,Champaign,40.0974664,-88.2769858,Jimmy John's,61821,18,3.0,IL
125108,,SjFAUjXTbLZQKk6bgk36kA,Champaign,40.1166102,-88.2412504,Clean Houses C U,61820,3,5.0,IL
125162,2698 County Road 1600 N,V1xbBbDaZeMwWoFYLruYFg,Ogden,40.1116454162,-87.9590088889,Pink Pig BBQ,61859,10,4.0,IL
125216,,x3Y37yZyn_cC-W5qOnGVWA,Champaign,40.1166102,-88.2412504,All Things Moving,61820,24,4.5,IL
125269,109 Graham Dr,SrRTfAQpXkVasDUuw9t0NA,Savoy,40.0569325,-88.2527538,John George Salon,61874,3,3.5,IL
125301,206 N Randolph St,SUktrYdNQD8k2vvkM4OpfA,Champaign,40.1178481689,-88.2451191659,Peking Garden Restaurant,61820,73,4.0,IL
125444,1117 W Oregon St,CJ0sbMmixbh21d9fUoBEMg,Urbana,40.1068514924,-88.2236856091,Espresso Royale,61801,56,3.5,IL
125510,2413 Village Green Pl,kisBmZ2c9_t1VxfZrUoPMQ,Champaign,40.0834338,-88.2972745,Leaders For Life Martial Arts,61822,9,3.5,IL
125576,7120 E Indian School Rd,ZbZCTHxQBv0QGLEcL_BYBw,Scottadale,33.495233,-111.9272679,Goldeen Myofascial Release Therapy,85251,11,5.0,CA
125743,2109 Tin Cup Rd,VLL7SX1KNC0eKOR_g6nCzQ,Mahomet,40.196277,-88.364022,P & P Service Center,61853,3,5.0,IL
125848,"601 S 6th St, Ste 106",FsnwQwatA43aeGhJlxQ_Kg,Champaign,40.1112889,-88.2305908,Paris Super Crepes,61820,37,4.5,IL
125851,2560 Stone Creek Blvd,D5tiB1t8VRQOvvI-zgkq3Q,Urbana,40.087852,-88.170282,Kennedy's at Stone Creek,61802,15,3.0,IL
125852,1819 Philo Rd,Pgbnj8TaADhaatrRTE0IVQ,Urbana,40.0952257,-88.1930909,County Market Discount Foods,61802,6,2.0,IL
125974,503 E John St,Tiu3iRXMlzEEI6Epp3I8lg,Champaign,40.1087243,-88.2315754,Cafe Sababa,61820,5,5.0,IL
126156,2302 W John St,RSNVVBTTNgJ5XlPMMDhGkw,Champaign,40.1094937,-88.2843581,Refinery,61821,20,4.0,IL
126237,,o-VUHxSQHwb5Uo0n4M1rKg,Champaign,40.1166102,-88.2412504,"Faught Mark A, DDS",61820,4,3.0,IL
126256,140 Lincoln Sq Mall,BLtzUCwmGOSVgPJ78N3ORA,Urbana,40.111024,-88.197063,Tang Dynasty,61801,34,3.0,IL
126530,500 E Peabody Dr,NR8k-wkG1rObtnPIJTKMvw,Champaign,40.101862,-88.2317371,Espresso Royale,61821,7,2.5,IL
126655,401 E Springfield Ave,6WMSw48PHoHboOG33R8OJw,Champaign,40.1124494,-88.2333009,Professional Property Management,61820,16,2.0,IL
126672,1321 N Dunlap Ave,gUTz4Y3GIPq8zq1Mi-kHzw,Savoy,40.0712,-88.2487,KFC,61874,14,2.0,IL
127014,1706 N Cunningham Ave,pVLZQRs67CF4gZCEYCe_3Q,Urbana,40.1287828,-88.1977574,Hickory River Smokehouse,61802,90,3.5,IL
127162,127 Lincoln Sq,rWtglX0leY_pqi-UD820Ag,Urbana,40.1112519,-88.2071884,Rubens Chocolate,61801,3,5.0,IL
127376,114 E University Ave,QOg8cBYeaublNpmPWV-k_w,Champaign,40.1164408,-88.2380436,Record Swap,61820,15,3.5,IL
127429,1206 N Mattis Ave,f_CDR6H4QL1K3SeaBe7r3g,Champaign,40.1286237,-88.2766444,Sammy's Pancake House,61821,54,3.5,IL
127499,3604 N Mattis Ave,SoEim3PnWJ-M6eK60Ul5tQ,Champaign,40.158562,-88.2762069,Mobil Super Pantry,61822,5,3.0,IL
127512,1149 County Road 1350 E,DHeGX-Aeewe0WZ5D2KgOfA,Urbana,40.046842,-88.2116099,Block Electric,61802,4,3.0,IL
127520,1714 E Colorado Ave,cFmOaP8yXdk4Uq5882mTcg,Urbana,40.094954,-88.187227,Stone Ridge Square Apartments,61802,3,3.5,IL
127521,3304 Summerview Ln,5LDMtGEynZx2HG5vvG3Otw,Champaign,40.082275,-88.301006,Champaign Studio One Photography,61822,3,3.5,IL
127571,992 Iron Horse Pl,ML-C1g5YVS7CsfVb9cLwGA,Monticello,40.054806,-88.559081,Monticello Railway Museum,61856,5,5.0,IL
127635,126 W Main St,vCopginiBsz1STNhQPb8XA,Urbana,40.1127199,-88.2085029,The Dancing Dog Eatery & Juicery,61801,89,4.0,IL
127650,301 N Neil St,-fiUXzkxRfbHY9TKWwuptw,Champaign,40.1183372538,-88.2437766095,DESTIHL Restaurant & Brew Works,61820,606,4.0,IL
127874,1906 W Bradley Ave,XiJG_I82LssFbGDIMsHYvQ,Champaign,40.12811,-88.27974,Rafters Draft & Dough,61821,23,3.5,IL
127901,132 W Church St,0-WocGTpO3Zm4q1Zzz49Rw,Champaign,40.1185309,-88.2448176,Sushi Kame,61820,140,3.5,IL
128011,510 N Cunningham Ave,Xg0KdzifsyAtHQVwFRUJ5A,Urbana,40.1173824,-88.2028205,Cookies by Design,61802,3,4.0,IL
128015,"707 S 6th St, Ste 107",GqlpfkQtSuIwzgQEvrkIkA,Champaign,40.1096492,-88.230676,Kung Fu Tea,61820,14,4.0,IL
128073,903 W Marketview Dr,OrX0D6xwxmymxfzWRatT7Q,Champaign,40.1378045,-88.2596923,Culver's,61822,23,3.5,IL
128255,204 W Main St,oJJz8E82bvu202ZfrhKg7A,Urbana,40.1125736143,-88.2091920933,Sipyard,61801,16,4.5,IL
128397,404 E Green St,mZJdFjxvVddqPN5RZdKSHg,Champaign,40.1104457,-88.2330726,Jurassic Grill,61820,42,4.0,IL
128465,901 S Neil St,_pMU6Wa2XZeRE3RxjgbKVw,Champaign,40.1056425,-88.2436377,Simplified Computers,61820,5,4.0,IL
128519,708 S 6th St,jK8PNNtv4RI6m-xd-tGjPQ,Champaign,40.1095997,-88.2301132,Firehaus,61820,87,3.5,IL
128618,2310 Sumac Dr,rqmCvYLvEfcOJAZ9bNgh6Q,Champaign,40.085733,-88.283834,Sparkle PRO Window Cleaning,61821,6,5.0,IL
128922,108 N Garrard St,LfjgSONDpGF7RJOCv-r9Dg,Rantoul,40.311039,-88.1570602,Rantoul Public House,61866,7,4.0,IL
129067,905 N Dunlap Ave,QUKYGGowrarEwYdBYMxnxQ,Savoy,40.0659044,-88.2503232,Savoy Super Wash,61874,5,4.0,IL
129108,202 S Neil St,B0xqLfgBlE6kmCz3ux7Oaw,Champaign,40.1152039,-88.2433126,Clutch Cuts,61820,25,4.5,IL
129148,"112 E Green St, Ste A",xD6Q0UFxO8uE4bdaBDIMlA,Champaign,40.110518,-88.237281,Hot Pot Lab,61820,41,3.5,IL
129257,1103 W Oregon St,UTrqsP-oQrwoIOmBv_Jtzg,Urbana,40.1068411,-88.2218579,Merry Ann's Diner,61801,51,3.5,IL
129403,39 E Green St,gEJZ5USuvC1r8_QvSvDCNA,Champaign,40.109988,-88.240506,K-Bowl,61820,51,3.5,IL
129497,25 E Springfield,bXHbLuxyBZemyB0j7GJbTA,Champaign,40.112114,-88.241292,Boneyard Bar & Bbq,61820,4,4.0,IL
129565,"905 S Goodwin Ave, Bevier Hall, Rm 298",vt2NMSbKpVN0r0HI6Az4bw,Urbana,40.1049315,-88.224759,Bevier Cafe,61801,24,4.5,IL
129913,"627 S Wright St, Ste 101",asAvGPatlH1Oe6xsBN1olw,Champaign,40.1105861,-88.2291543,Apricot Lane,61820,3,3.0,IL
130046,215 E Sangamon Ave,96Ie0QByQ6tPJFxSb0GzCQ,Rantoul,40.3107249313,-88.1563934488,Casa Fiesta,61866,6,5.0,IL
130102,1668 E Grove Ave,Lx7e54TaIPtxW5aZ6Ze38A,Rantoul,40.3117922,-88.1255162,El Toro,61866,14,2.5,IL
130105,2029 South Neil St,z-Q3uNXOjr7iYpl9kexFzQ,Champaign,40.0906455272,-88.2477702837,Harvest Market,61820,42,4.0,IL
130167,410 N Vine St,usqqunF6NTw_H0yPwaT5fQ,Urbana,40.1152447,-88.204267,Carter's Furniture,61802,5,3.0,IL
130330,,SaPl5jGj3nnh_cf17gkhAg,Champaign,40.1166102,-88.2412504,Clean Boss,61820,4,4.0,IL
130704,2150 County Rd 1000E,n5BamLQ8MgLL2gdcPt3SXA,Champaign,40.1935,-88.275154,Pear Tree Estate,61822,9,5.0,IL
130797,901 N 3rd St,vPXSAmIIE8D15v-qkHGyaA,Saint Joseph,40.1196088,-88.0410847,Winter Wheat Antiques,61873,4,3.5,IL
130822,605 S 6th St,RwMlwusAtxZc5a3ZYduulg,Champaign,40.1107888,-88.2306384,Penn Station,61820,15,3.0,IL
130826,701 S 6th St,z50FVnW-Lcevj8z2KZQ_gw,Champaign,40.1102758,-88.2304104,Beri Frozen Yogurt,61820,13,4.0,IL
130867,1103 West Oregon St,C8pQz67ragXUlee19tCivA,Urbana,40.1069337808,-88.2219887897,Starbucks,61801,10,2.0,IL
130873,"2706 N Mattis Ave, Bldg A",aLeozHo7RPI1jM30UM9iKw,Champaign,40.1466932,-88.276392,Luther Falls Custom Kitchens,61822,11,2.0,IL
130874,909 N Cunningham Ave,DGVCSBZnRLIJVQOrP-_6Aw,Urbana,40.1216592,-88.2026302,Pacific Tailoring & Alterations,61802,4,3.5,IL
131024,115 W Main St,iZleRh4SOtf4GquA5L8WXw,Urbana,40.1121427,-88.2080353,Crane Alley,61801,184,3.5,IL
131094,609 E Green St,c2dMnAVfGLm7TYkHYvcqNg,Champaign,40.1101106,-88.2299057,Campus Florist,61820,7,2.5,IL
131151,812 Pioneer St.,U8Wl4KB0-xus7eOQP4lJsA,Champaign,40.129843,-88.256442,Glassworks,61820,3,5.0,IL
131208,214 W Main,SmHuGnqBCjGg5e8QAkBTtA,Urbana,40.112708,-88.209562,V. Picasso,61801,39,3.0,IL
131433,910 W Bloomington Rd,4SGa5HFu7Q4rrsAAWJa-ew,Champaign,40.133549,-88.260065,Popeyes Louisiana Kitchen,61821,32,3.0,IL
131469,"2 Henson Pl, Ste 3",3QMqesQ8a9owW7DmqcgJsQ,Champaign,40.133373,-88.247811,Pampered Pet Grooming and Dog Training,61820,12,4.0,IL
131490,40 E Springfield Ave,cjdX2cwSmp47ia47V3YySg,Champaign,40.112846,-88.240661,Layalina Mediterranean Grill,61820,11,4.0,IL
131660,306 1/2 E Green St,PWs6xJQJPHxknd3FcdKn9Q,Champaign,40.1105509,-88.2344345,The Fubar Lounge,61820,7,2.0,IL
131695,2510 Village Green Pl,syP9qsN2-TiMbxh2zv1_NQ,Champaign,40.0817601,-88.2959863,Papa Del's Pizza At the Crossing,61820,31,3.5,IL
131923,"411 Claredon Ct, Ste 101",l1Ai_fWWlNGy0anhghiefg,Savoy,40.0595165,-88.2528488,Limited Edition Hair Studio,61874,15,4.0,IL
132041,"1905 Convenience Pl, Ste A",wKaTLh2SJDmK1ihxgNq1zA,Champaign,40.1390757,-88.24319,Creative Smiles Dental Care,61820,9,2.5,IL
132049,"601 S 6th St, Ste 104",oD1PPb-TfMIkkg77u1zCAw,Champaign,40.1111668574,-88.2305980101,Salad Meister,61820,30,4.5,IL
132066,905 S Goodwin Ave,fsBAaw7xwHWB78HRSWwQEQ,Urbana,40.1049315,-88.224759,The Spice Box,61801,4,4.0,IL
132068,502 W Main St,KCDMeqIMVVPcxk1mB8ZA_A,Urbana,40.1140872,-88.2131523,Element on Main,61801,3,1.0,IL
132378,125 W Main St,_p-d4eRivLbNV0zuVAnlSQ,Urbana,40.112307907,-88.2083688676,West Main Dental,61801,7,4.5,IL
132454,201 N Goodwin Ave,jDlvFXuxis4rC2NcWQbqig,Urbana,40.1140258,-88.2248073,Thomas M. Siebel Center for Computer Science,61801,6,5.0,IL
132461,2207 E University Ave,6auo_yMK5HPwVTfcJW76yw,Urbana,40.1141122,-88.1803176,Rose Heating & Air Conditioning,61802,3,5.0,IL
132622,506 E Green St,tEoiNe-cIz0Vf9e7HlPv_w,Champaign,40.1104441,-88.2316504,Rkooa Hair Design,61820,9,3.5,IL
132739,306 W Springfield Ave,y-xy2Bp2k7CoIYUKFjKUFg,Urbana,40.112574,-88.211349,Sugar By Sarah,61820,8,4.0,IL
132760,308 E Oak St,iK3wcWkyJf7nKc3uiyYEBw,Mahomet,40.1921831,-88.4045028,Oak Street Salon,61853,7,4.5,IL
132790,1115 W Oregon St,rXIDrS8Rz8r09vH4gjHfGQ,Urbana,40.1069322429,-88.2234063715,Manolo's Pizza & Empanadas,61801,97,4.0,IL
132796,142 Lincoln Sq,DUQxjfbYLtg5lhAJ1K94Hw,Urbana,40.1112511,-88.2071812,Flyght Bar and Lounge,61801,3,4.5,IL
132951,434 S Staley Rd,DIfAmB-j9r4F-jB6xNrWAg,Champaign,40.202289,-88.421424,Schoonover Sewer Service,61822,8,4.5,IL
132973,1001 West Bloomington Rd,ALUCsSzpxI48xgQ-f1pJeQ,Champaign,40.133023,-88.2608329,Tacos Locos Food Truck,61821,5,4.0,IL
132976,906 W Town Center Blvd,Hw0hdZnM7z5uBTwbW8jHMA,Champaign,40.1431815,-88.2591336,Penn Station,61822,20,3.5,IL
133026,302 W Kirby Ave,6ztJ5JUDt6qxEuPegkNcvA,Champaign,40.0983064,-88.246874,Flora Gems,61820,4,5.0,IL
133043,2411 Village Green Crossing,xHjcLBgB3i9u_dHQZ8rirg,Champaign,40.083446,-88.297332,Wedge Tequila Bar & Grill,61822,13,3.0,IL
133138,910 Meijer Dr,HgwOtz8ObpFkzfNbtewwWw,Champaign,40.147665,-88.25957,Carmike Beverly Cinema 18,61822,31,2.5,IL
133358,112 Charter St,TP7bC-U0m5y7V5vncWwziA,Monticello,40.0250287833,-88.572935127,El Toro,61856,11,3.5,IL
133444,121 W Church St,jCj7AQpzIE1XCIzk1Fwjnw,Champaign,40.1182462,-88.2445556,G.A.S Barbershop & Hair Salon,61820,3,3.5,IL
133657,309 S Neil St,fawUfZ9V4P5FJpOPVx6Fwg,Champaign,40.1133714,-88.2440847,Tech Spec Home Inspection Service,61820,3,3.5,IL
133751,"2860 S Philo Rd, Ste K",JRVfV2ETohgAWKdSMr19MA,Urbana,40.0821577,-88.1889242,The Little Gym,61802,3,5.0,IL
133852,1017 W Bloomington Rd,V8ZeUbrMJ_q4FTgh3Fp2Nw,Champaign,40.1327076,-88.2611369,El Progreso Tienda Y,61821,3,4.5,IL
133876,2029 South Neil St,-A4suUjxa7gNaiUMDjO42g,Champaign,40.0906455272,-88.2477702837,Farmhouse Restaurant At Harvest Market,61820,11,3.0,IL
133922,1705 Woodfield Dr,xYdrEmKo7eiEMyv1Bjm6fg,Savoy,40.0772363,-88.2491985,"Michael R Ruffatto, DMD",61874,3,4.0,IL
134186,2001 N Kenyon Rd,5yopWhOUCevREvf9TDzL7Q,Urbana,40.1318821,-88.1976273,Pro-Tech Motors,61802,3,5.0,IL
134229,300 S Broadway Ave,1ANFRM2vbofw6DDRebJMWg,Urbana,40.1105839,-88.2070866,Health In Harmony Wellness Center,61801,10,4.0,IL
134352,75 E Chester St,2Qm2Dd6eCCHh1CFy9Ge6hA,Champaign,40.115546,-88.2391027,Rumours Hat Shoppe,61820,4,5.0,IL
134380,617 E Green St,SCxtzXcvyk1hygdmOZqd1A,Champaign,40.110041,-88.2296889,Mashawi Grill,61820,87,4.5,IL
134681,505 S Chestnut St,b8zjLuBTk3SfqcNEMJUnDA,Champaign,40.110967,-88.242733,Fat City Saloon,61820,3,2.5,IL
134833,,HUA_z4eTS7hNVqChOOFccQ,Nationwide,41.2324247,-81.8409154,Respclearance,44212,4,5.0,CA
134848,2000 N Neil St,PpfKNt980UC4KUFxfoxNXw,Champaign,40.1425101,-88.244285,LensCrafters,61820,17,2.0,IL
134877,2121 N Prospect,r_QcMIgY2zxdcV40kK_rxw,Champaign,40.1421047,-88.2584758,Applebee's Grill + Bar,61822,39,2.0,IL
134948,1503 Lyndhurst Aly,dE_5fWVjBA0W4H7q2iwijQ,Savoy,40.0733249833,-88.2508354715,Star Karaoke,61874,41,3.5,IL
134970,2101 N Dunlap Ave,ettDpuIjPxsUXpQg93JA1w,Savoy,40.081939,-88.247552,VCA Heritage Animal Hospital,61874,29,5.0,IL
135034,"1401 N Prospect Ave, Ste 3",_iMuDUYw9H4H0y1XqOenFw,Champaign,40.1295481,-88.2585883,A & K Mega Service,61820,3,2.5,IL
135191,216 Lake St,Sm1aTKiMrBRUmpbdVg5wAg,Rouses Point,44.9833547,-73.3634552,Casa Capitano,12979,4,4.5,NY
135230,2441 Village Green Pl,8S6emcqsBEZsQH--j30NEg,Champaign,40.0827867,-88.2968187,The Waldhoff Gard Team - Keller Williams Realty,61822,3,5.0,IL
135568,Marketview Drive,Gr3iQWZcBGg8pjf3xwreew,Champaign,40.138164494,-88.2522837143,Wingate By Wyndham Champaign,61822,30,2.5,IL
136025,2000 N Neil St,kMpCPgWXE2EYOtzMDxVHYw,Champaign,40.142484,-88.242185,Forever 21,61820,3,3.5,IL
136037,"703 S Neil St, Ste A",ks6JgGsz7phkGEVh9hoHkg,Champaign,40.108833611,-88.2435071468,Little Caesars Pizza,61820,4,2.5,IL
136115,1711 W Kirby Ave,JmYYGu_FIdYVvNXRsucAvQ,Champaign,40.0977614,-88.2746608,Modern Nails Salon,61821,55,3.0,IL
136306,719 S Neil St,rrijo70DD_kPHMfEyOVskg,Champaign,40.107366,-88.243872,Safelite AutoGlass,61820,11,4.5,IL
